catalog,src_id,img_id,ra_deg,dec_deg,theta_x_arcsec,theta_y_arcsec,z,z_type,z_err,pos_err_arcsec,notes
Furtak2023,47439,47439.1,3.474683,-30.341814,-353.089453,209.797918,,unknown,,,from_vizier
Furtak2023,47440,47440.1,3.569587,-30.341758,-58.232084,210.170069,,unknown,,,from_vizier
Furtak2023,47441,47441.1,3.524800,-30.341875,-197.382044,209.697511,,unknown,,,from_vizier
Furtak2023,47442,47442.1,3.577351,-30.341755,-34.110571,210.183746,,unknown,,,from_vizier
Furtak2023,47443,47443.1,3.521575,-30.341769,-207.401756,210.075615,,unknown,,,from_vizier
Furtak2023,47444,47444.1,3.514735,-30.341737,-228.651317,210.175001,,unknown,,,from_vizier
Furtak2023,47445,47445.1,3.507154,-30.341764,-252.205046,210.063986,,unknown,,,from_vizier
Furtak2023,47446,47446.1,3.477663,-30.341702,-343.831843,210.207874,,unknown,,,from_vizier
Furtak2023,47447,47447.1,3.469797,-30.341695,-368.271660,210.207607,,unknown,,,from_vizier
Furtak2023,47448,47448.1,3.588677,-30.341924,1.079593,209.577418,,unknown,,,from_vizier
Furtak2023,47449,47449.1,3.588568,-30.341867,0.740988,209.784061,,unknown,,,from_vizier
Furtak2023,47450,47450.1,3.588847,-30.341931,1.605136,209.553202,,unknown,,,from_vizier
Furtak2023,47451,47451.1,3.589073,-30.342091,2.307780,208.977154,,unknown,,,from_vizier
Furtak2023,47452,47452.1,3.589233,-30.342111,2.806328,208.903850,,unknown,,,from_vizier
Furtak2023,47453,47453.1,3.548807,-30.341756,-122.793116,210.160560,,unknown,,,from_vizier
Furtak2023,47454,47454.1,3.543703,-30.341786,-138.650702,210.048650,,unknown,,,from_vizier
Furtak2023,47455,47455.1,3.477532,-30.341702,-344.238183,210.209953,,unknown,,,from_vizier
Furtak2023,47456,47456.1,3.471396,-30.341766,-363.303740,209.958710,,unknown,,,from_vizier
Furtak2023,47457,47457.1,3.576517,-30.341802,-36.701828,210.014811,,unknown,,,from_vizier
Furtak2023,47458,47458.1,3.568516,-30.341726,-61.558845,210.283303,,unknown,,,from_vizier
Furtak2023,47459,47459.1,3.549294,-30.342055,-121.280360,209.085196,,unknown,,,from_vizier
Furtak2023,47460,47460.1,3.514644,-30.341776,-228.935617,210.037063,,unknown,,,from_vizier
Furtak2023,47461,47461.1,3.507504,-30.341719,-251.117411,210.225019,,unknown,,,from_vizier
Furtak2023,47462,47462.1,3.465318,-30.341680,-382.187507,210.247494,,unknown,,,from_vizier
Furtak2023,47463,47463.1,3.556393,-30.342040,-99.225067,209.145314,,unknown,,,from_vizier
Furtak2023,47464,47464.1,3.542771,-30.341941,-141.545873,209.488313,,unknown,,,from_vizier
Furtak2023,47465,47465.1,3.542678,-30.341810,-141.835909,209.959306,,unknown,,,from_vizier
Furtak2023,47466,47466.1,3.542765,-30.342068,-141.564564,209.028933,,unknown,,,from_vizier
Furtak2023,47467,47467.1,3.554537,-30.341718,-104.992607,210.302592,,unknown,,,from_vizier
Furtak2023,47468,47468.1,3.535950,-30.341726,-162.739410,210.253876,,unknown,,,from_vizier
Furtak2023,47469,47469.1,3.504259,-30.341702,-261.199090,210.278835,,unknown,,,from_vizier
Furtak2023,47470,47470.1,3.470558,-30.341733,-365.905715,210.076675,,unknown,,,from_vizier
Furtak2023,47471,47471.1,3.470540,-30.341680,-365.961055,210.266417,,unknown,,,from_vizier
Furtak2023,47472,47472.1,3.568188,-30.341752,-62.579292,210.191704,,unknown,,,from_vizier
Furtak2023,47473,47473.1,3.563150,-30.341864,-78.230150,209.783338,,unknown,,,from_vizier
Furtak2023,47474,47474.1,3.562910,-30.341851,-78.977248,209.831478,,unknown,,,from_vizier
Furtak2023,47475,47475.1,3.560827,-30.341710,-85.448147,210.337228,,unknown,,,from_vizier
Furtak2023,47476,47476.1,3.559313,-30.341940,-90.152856,209.509136,,unknown,,,from_vizier
Furtak2023,47477,47477.1,3.559598,-30.341751,-89.266336,210.188914,,unknown,,,from_vizier
Furtak2023,47478,47478.1,3.549686,-30.341695,-120.063281,210.382441,,unknown,,,from_vizier
Furtak2023,47479,47479.1,3.514186,-30.341696,-230.359019,210.322119,,unknown,,,from_vizier
Furtak2023,47480,47480.1,3.514319,-30.341718,-229.945901,210.243148,,unknown,,,from_vizier
Furtak2023,47481,47481.1,3.514456,-30.341732,-229.518559,210.193905,,unknown,,,from_vizier
Furtak2023,47482,47482.1,3.506004,-30.341711,-255.779159,210.249964,,unknown,,,from_vizier
Furtak2023,47483,47483.1,3.473270,-30.341669,-357.480887,210.312906,,unknown,,,from_vizier
Furtak2023,47484,47484.1,3.578763,-30.341743,-29.724814,210.229154,,unknown,,,from_vizier
Furtak2023,47485,47485.1,3.569065,-30.341690,-59.853615,210.416526,,unknown,,,from_vizier
Furtak2023,47486,47486.1,3.546372,-30.341666,-130.358816,210.483365,,unknown,,,from_vizier
Furtak2023,47487,47487.1,3.519788,-30.341807,-212.954576,209.934172,,unknown,,,from_vizier
Furtak2023,47488,47488.1,3.519782,-30.341712,-212.971843,210.274837,,unknown,,,from_vizier
Furtak2023,47489,47489.1,3.475024,-30.341640,-352.030011,210.423581,,unknown,,,from_vizier
Furtak2023,47490,47490.1,3.582624,-30.342043,-17.728659,209.147043,,unknown,,,from_vizier
Furtak2023,47491,47491.1,3.582366,-30.341996,-18.529715,209.319285,,unknown,,,from_vizier
Furtak2023,47492,47492.1,3.582342,-30.341802,-18.602868,210.017252,,unknown,,,from_vizier
Furtak2023,47493,47493.1,3.582211,-30.341742,-19.012508,210.232618,,unknown,,,from_vizier
Furtak2023,47494,47494.1,3.581726,-30.341661,-20.518618,210.523545,,unknown,,,from_vizier
Furtak2023,47495,47495.1,3.580079,-30.341673,-25.633990,210.479031,,unknown,,,from_vizier
Furtak2023,47496,47496.1,3.461453,-30.341617,-394.193553,210.461936,,unknown,,,from_vizier
Furtak2023,47497,47497.1,3.465057,-30.341593,-382.998255,210.560527,,unknown,,,from_vizier
Furtak2023,47498,47498.1,3.584702,-30.341637,-11.271601,210.610615,,unknown,,,from_vizier
Furtak2023,47499,47499.1,3.581402,-30.341651,-21.524565,210.560368,,unknown,,,from_vizier
Furtak2023,47500,47500.1,3.576977,-30.341653,-35.273899,210.551250,,unknown,,,from_vizier
Furtak2023,47501,47501.1,3.575583,-30.341666,-39.602359,210.504827,,unknown,,,from_vizier
Furtak2023,47502,47502.1,3.516798,-30.341718,-222.244361,210.248315,,unknown,,,from_vizier
Furtak2023,47503,47503.1,3.477777,-30.341593,-343.478404,210.600119,,unknown,,,from_vizier
Furtak2023,47504,47504.1,3.474586,-30.341631,-353.392565,210.455120,,unknown,,,from_vizier
Furtak2023,47505,47505.1,3.465381,-30.341599,-381.991166,210.540056,,unknown,,,from_vizier
Furtak2023,47506,47506.1,3.461970,-30.341609,-392.588022,210.491224,,unknown,,,from_vizier
Furtak2023,47507,47507.1,3.545975,-30.341628,-131.592492,210.619857,,unknown,,,from_vizier
Furtak2023,47508,47508.1,3.465043,-30.341711,-383.041919,210.134403,,unknown,,,from_vizier
Furtak2023,47509,47509.1,3.465235,-30.341617,-382.443123,210.475676,,unknown,,,from_vizier
Furtak2023,47510,47510.1,3.464857,-30.341848,-383.618192,209.640626,,unknown,,,from_vizier
Furtak2023,47511,47511.1,3.464974,-30.341820,-383.255803,209.741694,,unknown,,,from_vizier
Furtak2023,47512,47512.1,3.464444,-30.342320,-384.898421,207.940570,,unknown,,,from_vizier
Furtak2023,47513,47513.1,3.464546,-30.342243,-384.581661,208.220513,,unknown,,,from_vizier
Furtak2023,47514,47514.1,3.464753,-30.342062,-383.940668,208.871050,,unknown,,,from_vizier
Furtak2023,47515,47515.1,3.464852,-30.341979,-383.633287,209.171937,,unknown,,,from_vizier
Furtak2023,47516,47516.1,3.464644,-30.342157,-384.278924,208.527903,,unknown,,,from_vizier
Furtak2023,47517,47517.1,3.464957,-30.341991,-383.306885,209.126643,,unknown,,,from_vizier
Furtak2023,47518,47518.1,3.585514,-30.341683,-8.747998,210.446059,,unknown,,,from_vizier
Furtak2023,47519,47519.1,3.504287,-30.341597,-261.112501,210.659196,,unknown,,,from_vizier
Furtak2023,47520,47520.1,3.476850,-30.341570,-346.358515,210.680666,,unknown,,,from_vizier
Furtak2023,47521,47521.1,3.590426,-30.341632,6.510609,210.627623,,unknown,,,from_vizier
Furtak2023,47522,47522.1,3.552614,-30.341632,-110.965428,210.612043,,unknown,,,from_vizier
Furtak2023,47523,47523.1,3.513242,-30.341590,-233.290789,210.701982,,unknown,,,from_vizier
Furtak2023,47524,47524.1,3.507922,-30.341579,-249.818666,210.731922,,unknown,,,from_vizier
Furtak2023,47525,47525.1,3.465471,-30.341559,-381.712967,210.686048,,unknown,,,from_vizier
Furtak2023,47526,47526.1,3.572566,-30.341635,-48.977473,210.615564,,unknown,,,from_vizier
Furtak2023,47527,47527.1,3.546885,-30.341611,-128.764295,210.679146,,unknown,,,from_vizier
Furtak2023,47528,47528.1,3.507856,-30.341577,-250.026656,210.738331,,unknown,,,from_vizier
Furtak2023,47529,47529.1,3.465179,-30.341554,-382.618811,210.703095,,unknown,,,from_vizier
Furtak2023,47530,47530.1,3.581446,-30.341594,-21.386935,210.764371,,unknown,,,from_vizier
Furtak2023,47531,47531.1,3.573667,-30.341583,-45.558053,210.803415,,unknown,,,from_vizier
Furtak2023,47532,47532.1,3.569739,-30.341609,-57.760101,210.706709,,unknown,,,from_vizier
Furtak2023,47533,47533.1,3.557934,-30.341621,-94.435993,210.654342,,unknown,,,from_vizier
Furtak2023,47534,47534.1,3.551252,-30.341600,-115.198465,210.724514,,unknown,,,from_vizier
Furtak2023,47535,47535.1,3.481159,-30.341678,-332.969709,210.307358,,unknown,,,from_vizier
Furtak2023,47536,47536.1,3.481144,-30.341573,-333.016119,210.682560,,unknown,,,from_vizier
Furtak2023,47537,47537.1,3.524844,-30.341559,-197.245680,210.835654,,unknown,,,from_vizier
Furtak2023,47538,47538.1,3.573898,-30.341571,-44.839111,210.847057,,unknown,,,from_vizier
Furtak2023,47539,47539.1,3.573974,-30.341565,-44.602884,210.868295,,unknown,,,from_vizier
Furtak2023,47540,47540.1,3.561242,-30.341975,-84.158775,209.384160,,unknown,,,from_vizier
Furtak2023,47541,47541.1,3.561281,-30.341772,-84.039075,210.115402,,unknown,,,from_vizier
Furtak2023,47542,47542.1,3.480363,-30.341515,-335.444943,210.888287,,unknown,,,from_vizier
Furtak2023,47543,47543.1,3.478385,-30.341545,-341.589226,210.775707,,unknown,,,from_vizier
Furtak2023,47544,47544.1,3.554599,-30.341595,-104.800033,210.746072,,unknown,,,from_vizier
Furtak2023,47545,47545.1,3.551853,-30.341846,-113.330124,209.839435,,unknown,,,from_vizier
Furtak2023,47546,47546.1,3.551563,-30.342017,-114.230830,209.223407,,unknown,,,from_vizier
Furtak2023,47547,47547.1,3.550904,-30.341825,-116.279070,209.913509,,unknown,,,from_vizier
Furtak2023,47548,47548.1,3.550509,-30.341676,-117.505744,210.449257,,unknown,,,from_vizier
Furtak2023,47549,47549.1,3.513411,-30.341544,-232.767119,210.868131,,unknown,,,from_vizier
Furtak2023,47550,47550.1,3.520752,-30.341522,-209.958378,210.962071,,unknown,,,from_vizier
Furtak2023,47551,47551.1,3.512453,-30.342060,-235.742201,209.010386,,unknown,,,from_vizier
Furtak2023,47552,47552.1,3.512467,-30.341903,-235.697363,209.572786,,unknown,,,from_vizier
Furtak2023,47553,47553.1,3.512495,-30.341669,-235.612050,210.415603,,unknown,,,from_vizier
Furtak2023,47554,47554.1,3.512150,-30.341693,-236.682460,210.328548,,unknown,,,from_vizier
Furtak2023,47555,47555.1,3.511960,-30.341784,-237.275382,210.002944,,unknown,,,from_vizier
Furtak2023,47556,47556.1,3.583866,-30.341584,-13.868566,210.800280,,unknown,,,from_vizier
Furtak2023,47557,47557.1,3.583744,-30.341626,-14.248488,210.649391,,unknown,,,from_vizier
Furtak2023,47558,47558.1,3.574978,-30.341584,-41.482300,210.800735,,unknown,,,from_vizier
Furtak2023,47559,47559.1,3.536304,-30.341523,-161.638662,210.982562,,unknown,,,from_vizier
Furtak2023,47560,47560.1,3.513616,-30.341728,-232.128731,210.206897,,unknown,,,from_vizier
Furtak2023,47561,47561.1,3.513658,-30.341685,-231.998433,210.361932,,unknown,,,from_vizier
Furtak2023,47562,47562.1,3.513850,-30.341651,-231.401861,210.485199,,unknown,,,from_vizier
Furtak2023,47563,47563.1,3.513680,-30.341590,-231.929772,210.702149,,unknown,,,from_vizier
Furtak2023,47564,47564.1,3.513564,-30.341555,-232.290723,210.830305,,unknown,,,from_vizier
Furtak2023,47565,47565.1,3.513995,-30.341676,-230.950869,210.393445,,unknown,,,from_vizier
Furtak2023,47566,47566.1,3.513293,-30.341514,-233.131942,210.975367,,unknown,,,from_vizier
Furtak2023,47567,47567.1,3.478163,-30.341605,-342.279882,210.561126,,unknown,,,from_vizier
Furtak2023,47568,47568.1,3.476391,-30.341540,-347.782680,210.788728,,unknown,,,from_vizier
Furtak2023,47569,47569.1,3.466466,-30.341510,-378.620197,210.862494,,unknown,,,from_vizier
Furtak2023,47570,47570.1,3.593436,-30.341587,15.864906,210.791478,,unknown,,,from_vizier
Furtak2023,47571,47571.1,3.567937,-30.341529,-63.358734,210.995276,,unknown,,,from_vizier
Furtak2023,47572,47572.1,3.515017,-30.341499,-227.778123,211.033048,,unknown,,,from_vizier
Furtak2023,47573,47573.1,3.472535,-30.341576,-359.765148,210.647266,,unknown,,,from_vizier
Furtak2023,47574,47574.1,3.468771,-30.341556,-371.459314,210.707351,,unknown,,,from_vizier
Furtak2023,47575,47575.1,3.558481,-30.341651,-92.736721,210.546522,,unknown,,,from_vizier
Furtak2023,47576,47576.1,3.513204,-30.341487,-233.408663,211.071963,,unknown,,,from_vizier
Furtak2023,47577,47577.1,3.482905,-30.341468,-327.545410,211.068029,,unknown,,,from_vizier
Furtak2023,47578,47578.1,3.591848,-30.341511,10.930111,211.065944,,unknown,,,from_vizier
Furtak2023,47579,47579.1,3.564120,-30.341495,-75.218279,211.114456,,unknown,,,from_vizier
Furtak2023,47580,47580.1,3.462810,-30.341815,-389.976578,209.752202,,unknown,,,from_vizier
Furtak2023,47581,47581.1,3.463030,-30.341637,-389.294128,210.396416,,unknown,,,from_vizier
Furtak2023,47582,47582.1,3.597087,-30.341488,27.207442,211.146713,,unknown,,,from_vizier
Furtak2023,47583,47583.1,3.575746,-30.341509,-39.095878,211.070255,,unknown,,,from_vizier
Furtak2023,47584,47584.1,3.479732,-30.341441,-337.404871,211.153943,,unknown,,,from_vizier
Furtak2023,47585,47585.1,3.472860,-30.341509,-358.755907,210.888491,,unknown,,,from_vizier
Furtak2023,47586,47586.1,3.471182,-30.341437,-363.966953,211.140785,,unknown,,,from_vizier
Furtak2023,47587,47587.1,3.592852,-30.341557,14.048004,210.899854,,unknown,,,from_vizier
Furtak2023,47588,47588.1,3.576235,-30.341480,-37.578709,211.172818,,unknown,,,from_vizier
Furtak2023,47589,47589.1,3.562227,-30.341472,-81.098927,211.194211,,unknown,,,from_vizier
Furtak2023,47590,47590.1,3.553636,-30.341642,-107.792103,210.574974,,unknown,,,from_vizier
Furtak2023,47591,47591.1,3.553447,-30.341550,-108.377051,210.909095,,unknown,,,from_vizier
Furtak2023,47592,47592.1,3.475915,-30.341491,-349.263523,210.963973,,unknown,,,from_vizier
Furtak2023,47593,47593.1,3.474206,-30.341430,-354.572408,211.178528,,unknown,,,from_vizier
Furtak2023,47594,47594.1,3.597219,-30.341468,27.616243,211.219530,,unknown,,,from_vizier
Furtak2023,47595,47595.1,3.596285,-30.341488,24.715609,211.145405,,unknown,,,from_vizier
Furtak2023,47596,47596.1,3.574248,-30.341524,-43.752328,211.013610,,unknown,,,from_vizier
Furtak2023,47597,47597.1,3.554589,-30.341469,-104.830068,211.199875,,unknown,,,from_vizier
Furtak2023,47598,47598.1,3.554075,-30.341573,-106.427609,210.825952,,unknown,,,from_vizier
Furtak2023,47599,47599.1,3.515960,-30.341476,-224.848181,211.119601,,unknown,,,from_vizier
Furtak2023,47600,47600.1,3.474831,-30.341411,-352.631558,211.247635,,unknown,,,from_vizier
Furtak2023,47601,47601.1,3.587305,-30.341465,-3.186126,211.228339,,unknown,,,from_vizier
Furtak2023,47602,47602.1,3.561558,-30.341467,-83.178688,211.211757,,unknown,,,from_vizier
Furtak2023,47603,47603.1,3.561457,-30.341514,-83.492340,211.042063,,unknown,,,from_vizier
Furtak2023,47604,47604.1,3.538753,-30.341802,-154.030546,209.983185,,unknown,,,from_vizier
Furtak2023,47605,47605.1,3.539109,-30.341500,-152.924321,211.071066,,unknown,,,from_vizier
Furtak2023,47606,47606.1,3.571003,-30.341440,-53.831939,211.316751,,unknown,,,from_vizier
Furtak2023,47607,47607.1,3.506253,-30.341450,-255.004862,211.191967,,unknown,,,from_vizier
Furtak2023,47608,47608.1,3.473966,-30.341390,-355.318543,211.320576,,unknown,,,from_vizier
Furtak2023,47609,47609.1,3.470906,-30.341391,-364.824876,211.307777,,unknown,,,from_vizier
Furtak2023,47610,47610.1,3.462676,-30.341416,-390.396626,211.189981,,unknown,,,from_vizier
Furtak2023,47611,47611.1,3.589521,-30.341684,3.701103,210.440141,,unknown,,,from_vizier
Furtak2023,47612,47612.1,3.589658,-30.341527,4.125610,211.006923,,unknown,,,from_vizier
Furtak2023,47613,47613.1,3.589879,-30.341671,4.813844,210.490078,,unknown,,,from_vizier
Furtak2023,47614,47614.1,3.589560,-30.341885,3.822569,209.718364,,unknown,,,from_vizier
Furtak2023,47615,47615.1,3.571301,-30.341438,-52.907111,211.323613,,unknown,,,from_vizier
Furtak2023,47616,47616.1,3.482627,-30.341478,-328.409120,211.030232,,unknown,,,from_vizier
Furtak2023,47617,47617.1,3.482285,-30.341384,-329.471870,211.368106,,unknown,,,from_vizier
Furtak2023,47618,47618.1,3.599015,-30.341470,33.198295,211.211683,,unknown,,,from_vizier
Furtak2023,47619,47619.1,3.578150,-30.341588,-31.629225,210.784550,,unknown,,,from_vizier
Furtak2023,47620,47620.1,3.518826,-30.341493,-215.943335,211.062882,,unknown,,,from_vizier
Furtak2023,47621,47621.1,3.516213,-30.341430,-224.061375,211.285241,,unknown,,,from_vizier
Furtak2023,47622,47622.1,3.513301,-30.341395,-233.107363,211.406221,,unknown,,,from_vizier
Furtak2023,47623,47623.1,3.563006,-30.341479,-78.679169,211.171280,,unknown,,,from_vizier
Furtak2023,47624,47624.1,3.554960,-30.341456,-103.677072,211.248297,,unknown,,,from_vizier
Furtak2023,47625,47625.1,3.537258,-30.341390,-158.677569,211.462604,,unknown,,,from_vizier
Furtak2023,47626,47626.1,3.516679,-30.341409,-222.613236,211.362915,,unknown,,,from_vizier
Furtak2023,47627,47627.1,3.478590,-30.341422,-340.953296,211.220925,,unknown,,,from_vizier
Furtak2023,47628,47628.1,3.576509,-30.341477,-36.725907,211.186168,,unknown,,,from_vizier
Furtak2023,47629,47629.1,3.571103,-30.341423,-53.522997,211.375855,,unknown,,,from_vizier
Furtak2023,47630,47630.1,3.581257,-30.341396,-21.974247,211.476866,,unknown,,,from_vizier
Furtak2023,47631,47631.1,3.555405,-30.341430,-102.294839,211.339676,,unknown,,,from_vizier
Furtak2023,47632,47632.1,3.471787,-30.341334,-362.090344,211.517029,,unknown,,,from_vizier
Furtak2023,47633,47633.1,3.476578,-30.341389,-347.204109,211.333643,,unknown,,,from_vizier
Furtak2023,47634,47634.1,3.567683,-30.341377,-64.149437,211.540765,,unknown,,,from_vizier
Furtak2023,47635,47635.1,3.524019,-30.341412,-199.809911,211.363635,,unknown,,,from_vizier
Furtak2023,47636,47636.1,3.512887,-30.341342,-234.396032,211.593752,,unknown,,,from_vizier
Furtak2023,47637,47637.1,3.483449,-30.341458,-325.856638,211.102642,,unknown,,,from_vizier
Furtak2023,47638,47638.1,3.483144,-30.341503,-326.804327,210.942045,,unknown,,,from_vizier
Furtak2023,47639,47639.1,3.482389,-30.341326,-329.150308,211.575820,,unknown,,,from_vizier
Furtak2023,47640,47640.1,3.480947,-30.341338,-333.629899,211.527473,,unknown,,,from_vizier
Furtak2023,47641,47641.1,3.469845,-30.341345,-368.123481,211.469433,,unknown,,,from_vizier
Furtak2023,47642,47642.1,3.589375,-30.341360,3.246028,211.608147,,unknown,,,from_vizier
Furtak2023,47643,47643.1,3.470109,-30.341381,-367.302866,211.339484,,unknown,,,from_vizier
Furtak2023,47644,47644.1,3.549977,-30.341369,-119.160012,211.553983,,unknown,,,from_vizier
Furtak2023,47645,47645.1,3.548720,-30.341390,-123.065974,211.477822,,unknown,,,from_vizier
Furtak2023,47646,47646.1,3.547380,-30.341414,-127.228575,211.389353,,unknown,,,from_vizier
Furtak2023,47647,47647.1,3.546311,-30.341349,-130.548988,211.622371,,unknown,,,from_vizier
Furtak2023,47648,47648.1,3.508010,-30.341322,-249.547845,211.656946,,unknown,,,from_vizier
Furtak2023,47649,47649.1,3.479238,-30.341300,-338.938807,211.660903,,unknown,,,from_vizier
Furtak2023,47650,47650.1,3.478737,-30.341306,-340.495284,211.637155,,unknown,,,from_vizier
Furtak2023,47651,47651.1,3.585023,-30.341376,-10.273968,211.549470,,unknown,,,from_vizier
Furtak2023,47652,47652.1,3.482959,-30.341281,-327.378153,211.741165,,unknown,,,from_vizier
Furtak2023,47653,47653.1,3.476870,-30.341281,-346.298135,211.721112,,unknown,,,from_vizier
Furtak2023,47654,47654.1,3.582120,-30.341352,-19.293011,211.637074,,unknown,,,from_vizier
Furtak2023,47655,47655.1,3.573946,-30.341352,-44.689963,211.635694,,unknown,,,from_vizier
Furtak2023,47656,47656.1,3.554490,-30.341321,-105.138444,211.731547,,unknown,,,from_vizier
Furtak2023,47657,47657.1,3.482540,-30.341275,-328.679181,211.761158,,unknown,,,from_vizier
